,Unnamed: 0,ID,permalink,username,text,date,formatted_date,retweets,favorites,mentions,hashtags,geo,urls,author_id,Anger,Disgust,Fear,Joy,Sadness,Surprise,is_english,polarity_of_tweet,has_yoshua,has_gary
341,341,1209268111972679680,https://twitter.com/emy_aze/status/1209268111972679680,,"Marcus just took the reigns and reorganized the whole talk, absolute power move #AIDebate",2019-12-24 00:22:39,Tue Dec 24 00:22:39 +0000 2019,0,3,,#AIDebate,,,967810564083863562,0.06809866428375244,0.025723105296492577,0.19566312432289124,0.2838500738143921,0.018492907285690308,0.4081721305847168,True,0.2,False,True
342,342,1209267965708918785,https://twitter.com/gigasquid/status/1209267965708918785,,Now the back and forth in the debate is really starting :) #AIDebate,2019-12-24 00:22:04,Tue Dec 24 00:22:04 +0000 2019,0,1,,#AIDebate,,,115557940,0.0002005728892982006,2.6849871574086137e-05,0.02041204273700714,0.23091191053390503,0.0008776192553341389,0.7475709915161133,True,0.0,False,False
343,343,1209267591019028480,https://twitter.com/BenGoldhaber/status/1209267591019028480,,"#AIDebate I'm not sure what the crux of the difference is between Bengio and Marcus - it seems like both agree you need symbolic mechanisms, but it's how you implement the symbolic manipulation? NN or other systems?",2019-12-24 00:20:35,Tue Dec 24 00:20:35 +0000 2019,1,3,,#AIDebate,,,37981571,0.06502223014831543,0.049072038382291794,0.20796841382980347,0.5187066793441772,0.15404784679412842,0.005182789638638496,True,0.5,True,True
344,344,1209267522538758144,https://twitter.com/gigasquid/status/1209267522538758144,,I am intrigued by Bengio's vision of symbols - but it would be interesting to look at the tradeoffs of both #AIDebate pic.twitter.com/cvOS91cEi9,2019-12-24 00:20:19,Tue Dec 24 00:20:19 +0000 2019,0,7,,#AIDebate,,,115557940,0.008089940994977951,0.002429649932309985,0.29401543736457825,0.13528212904930115,0.15609042346477509,0.4040924310684204,True,0.5,True,False
345,345,1209267454473625602,https://twitter.com/WaleAkinfaderin/status/1209267454473625602,,Yoshua ended his #AIDebate presentation with this slide. Energy pic.twitter.com/Zq7CjYseex,2019-12-24 00:20:02,Tue Dec 24 00:20:02 +0000 2019,0,1,,#AIDebate,,,237941903,0.00784444808959961,0.0017515571089461446,0.10017921775579453,0.6583108305931091,0.008708169683814049,0.2232057899236679,True,0.0,True,False
346,346,1209267450086350848,https://twitter.com/JesParent/status/1209267450086350848,,#aidebate Bengio's last slide in opening remarks - explicit or implicit symbols pic.twitter.com/vawrKHPfsn,2019-12-24 00:20:01,Tue Dec 24 00:20:01 +0000 2019,0,2,,#aidebate,,,929029531,0.011367039754986763,0.027755189687013626,0.24519415199756622,0.11906041949987411,0.3613872826099396,0.23523591458797455,True,0.0,True,False
347,347,1209267436576550913,https://twitter.com/rgblong/status/1209267436576550913,,Formalizing Kant's Rules by @LittleBimble #AIDebate https:// link.springer.com/article/10.100 7/s10992-019-09531-x …,2019-12-24 00:19:58,Tue Dec 24 00:19:58 +0000 2019,0,1,@LittleBimble,#AIDebate,,https://link.springer.com/article/10.1007/s10992-019-09531-x,1247652517,0.017535243183374405,0.0019194424385204911,0.1752517819404602,0.546133816242218,0.005758796818554401,0.25340092182159424,True,0.0,False,False
348,348,1209267334793367552,https://twitter.com/sd_marlow/status/1209267334793367552,,"#AIDebate Audio and video issues, of course. Look forward to actual debate vs ""here are my slides from the last Conf I attended.""",2019-12-24 00:19:34,Tue Dec 24 00:19:34 +0000 2019,0,2,,#AIDebate,,,41087685,0.024244362488389015,0.010494861751794815,0.11981360614299774,0.41595301032066345,0.1995687335729599,0.22992540895938873,True,0.0,False,False
349,349,1209267167604162561,https://twitter.com/JesParent/status/1209267167604162561,,#aidebate Bengio: we need deep learning in both system 1 and system 2 components. not just GOFAI + deep nets pic.twitter.com/iQ8amtt3ok,2019-12-24 00:18:54,Tue Dec 24 00:18:54 +0000 2019,0,2,,#aidebate,,,929029531,0.03056400828063488,0.0022428850643336773,0.38274848461151123,0.38156038522720337,0.12047264724969864,0.08241157978773117,True,0.0,True,False
350,350,1209267120569278466,https://twitter.com/MichaelPayton67/status/1209267120569278466,,Lots of references to type I and II systems. Are there good models using #DeepLearning that replicate cognitive errors like anchoring? #AIDebate,2019-12-24 00:18:43,Tue Dec 24 00:18:43 +0000 2019,0,0,,#DeepLearning #AIDebate,,,304578582,0.10555096715688705,0.005003482103347778,0.37649592757225037,0.382485032081604,0.021531913429498672,0.10893267393112183,True,0.7,False,False
351,351,1209266806298415106,https://twitter.com/rgblong/status/1209266806298415106,,"It's very rare that I get an itch to read Kant, but thinking about what assumptions AI might need to make objects, agents, and causality does it (cf especially @LittleBimble ) #AIDebate",2019-12-24 00:17:28,Tue Dec 24 00:17:28 +0000 2019,0,2,@LittleBimble,#AIDebate,,,1247652517,0.10895778238773346,0.006838390603661537,0.16510166227817535,0.40017640590667725,0.04003806412220001,0.27888765931129456,True,0.15,False,False
352,352,1209266698693550080,https://twitter.com/irinarish/status/1209266698693550080,,#AIDebate Priors for learning high-level semantic representations pic.twitter.com/BvS39af0in,2019-12-24 00:17:02,Tue Dec 24 00:17:02 +0000 2019,2,2,,#AIDebate,,,393867458,0.01858348958194256,0.0038824379444122314,0.19882869720458984,0.6514584422111511,0.025621404871344566,0.10162553936243057,True,0.0,False,False
353,353,1209266596784545793,https://twitter.com/emy_aze/status/1209266596784545793,,AI is being undone as we speak #AIDebate,2019-12-24 00:16:38,Tue Dec 24 00:16:38 +0000 2019,0,1,,#AIDebate,,,967810564083863562,0.010085027664899826,0.004588938783854246,0.29087769985198975,0.21372465789318085,0.012973394244909286,0.46775028109550476,False,0.0,False,False
354,354,1209266380685619201,https://twitter.com/JesParent/status/1209266380685619201,,#aidebate Bengio on Priors for High-Level Semantic Representations pic.twitter.com/f0YQVtG13V,2019-12-24 00:15:46,Tue Dec 24 00:15:46 +0000 2019,0,0,,#aidebate,,,929029531,0.008963960222899914,0.001663925708271563,0.1501363068819046,0.7427862882614136,0.023050369694828987,0.07339916378259659,True,0.0,True,False
355,355,1209266343758852096,https://twitter.com/iandanforth/status/1209266343758852096,,Woo agency prior! #AIDebate,2019-12-24 00:15:38,Tue Dec 24 00:15:38 +0000 2019,0,1,,#AIDebate,,,14596050,0.028147859498858452,0.010960119776427746,0.2717835307121277,0.20597344636917114,0.037460070103406906,0.44567498564720154,True,0.0,False,False
356,356,1209266195678973952,https://twitter.com/raamana_/status/1209266195678973952,,"this attempted ""rebranding"" of #DeepLearning seems overly general to me. #AIDebate #MachineLearning pic.twitter.com/6jGd1uQENs",2019-12-24 00:15:02,Tue Dec 24 00:15:02 +0000 2019,17,76,,#DeepLearning #AIDebate #MachineLearning,,,110940386,0.03613603487610817,0.003620999399572611,0.09277763217687607,0.34701216220855713,0.41724899411201477,0.10320419073104858,True,0.05000000000000002,False,False
357,357,1209266166314815488,https://twitter.com/gigasquid/status/1209266166314815488,,Priors for High-level semantic representations #AIDebate pic.twitter.com/w81slGGegl,2019-12-24 00:14:55,Tue Dec 24 00:14:55 +0000 2019,1,3,,#AIDebate,,,115557940,0.02942746877670288,0.010383467189967632,0.5914037227630615,0.16563713550567627,0.044763609766960144,0.15838462114334106,True,0.0,False,False
358,358,1209266012069257218,https://twitter.com/JesParent/status/1209266012069257218,,#AIDEBATE Bengio on recurrent independent mechanisms RIMS #deeeplearning #ML pic.twitter.com/W55v24GVJs,2019-12-24 00:14:19,Tue Dec 24 00:14:19 +0000 2019,0,2,,#AIDEBATE #deeeplearning #ML,,,929029531,0.032305799424648285,0.008588498458266258,0.2949720025062561,0.3740219175815582,0.057841069996356964,0.23227070271968842,True,0.0,True,False
359,359,1209265759492419584,https://twitter.com/WaleAkinfaderin/status/1209265759492419584,,Watching the Yoshua Bengio and Gary Marcus #AIDebate . https://www. facebook.com/MontrealAI/vid eos/498403850881660/?v=498403850881660 … pic.twitter.com/n2j1seTTtW,2019-12-24 00:13:18,Tue Dec 24 00:13:18 +0000 2019,0,7,,#AIDebate,,https://www.facebook.com/MontrealAI/videos/498403850881660/?v=498403850881660,237941903,0.019023127853870392,0.004384362138807774,0.11126037687063217,0.21597109735012054,0.08925050497055054,0.5601105093955994,True,0.0,True,True
360,360,1209265538565902336,https://twitter.com/JesParent/status/1209265538565902336,,#aidebate Bengio on changes in distribution pic.twitter.com/jX0grhuLBI,2019-12-24 00:12:26,Tue Dec 24 00:12:26 +0000 2019,0,1,,#aidebate,,,929029531,0.023153914138674736,0.003723291913047433,0.5045109391212463,0.33328840136528015,0.024880733340978622,0.11044271290302277,True,0.0,True,False
361,361,1209265222533492738,https://twitter.com/AngeloDalli/status/1209265222533492738,,"“Going forward #AI researchers should be working on compositionality, reasoning, causality, hybrid models, and extrapolation beyond the training space” @GaryMarcus @Montreal_AI #AIDebate @yudapearl @NoelSharkey pic.twitter.com/Bm8qkVvblm",2019-12-24 00:11:10,Tue Dec 24 00:11:10 +0000 2019,21,52,@GaryMarcus @Montreal_AI @yudapearl @NoelSharkey,#AI #AIDebate,,,22894187,0.02801440842449665,0.0008123314473778009,0.17925502359867096,0.766126811504364,0.01054481789469719,0.015246596187353134,True,0.0,False,True
362,362,1209265182138089474,https://twitter.com/rgblong/status/1209265182138089474,,haha guess not everyone is as worried #AIDebate pic.twitter.com/S5o4UmC4Ax,2019-12-24 00:11:01,Tue Dec 24 00:11:01 +0000 2019,0,0,,#AIDebate,,,1247652517,0.006922639906406403,0.004224398639053106,0.2800138294696808,0.07588498294353485,0.02597242034971714,0.6069817543029785,True,0.2,False,False
363,363,1209264968270581760,https://twitter.com/ProfessorOge/status/1209264968270581760,,Check the tweets tagged with #AIDebate,2019-12-24 00:10:10,Tue Dec 24 00:10:10 +0000 2019,0,1,,#AIDebate,,,299125735,0.03126984089612961,0.0071642836555838585,0.35426217317581177,0.07656575739383698,0.011844546534121037,0.5188934206962585,True,0.0,False,False
364,364,1209264855435423746,https://twitter.com/MichaelPayton67/status/1209264855435423746,,#AIDebate is going to turn into #consciousnessdebate ! Yay,2019-12-24 00:09:43,Tue Dec 24 00:09:43 +0000 2019,0,0,,#AIDebate #consciousnessdebate,,,304578582,0.0003167944960296154,0.0001775617856765166,0.002215275075286627,0.18665747344493866,0.0012217541225254536,0.8094111084938049,True,0.0,False,False
365,365,1209264820387827712,https://twitter.com/rgblong/status/1209264820387827712,,Outsider question: why exactly is it called the *consciousness* prior? This seems like an invitation to confusion #AIDebate,2019-12-24 00:09:34,Tue Dec 24 00:09:34 +0000 2019,0,1,,#AIDebate,,,1247652517,0.0629783347249031,0.057956889271736145,0.7326610684394836,0.017136795446276665,0.05524386093020439,0.07402308285236359,True,0.125,False,False
366,366,1209264780193812480,https://twitter.com/JesParent/status/1209264780193812480,,#aidebate Bengio on consciousness prior - sparse factor graph #deeplearning #ml pic.twitter.com/cM9Xs5ekxp,2019-12-24 00:09:25,Tue Dec 24 00:09:25 +0000 2019,0,1,,#aidebate #deeplearning #ml,,,929029531,0.04168432950973511,0.015158875845372677,0.31310540437698364,0.10872706025838852,0.05897470936179161,0.46234962344169617,True,0.0,True,False
367,367,1209264514102956032,https://twitter.com/rgblong/status/1209264514102956032,,"You know what paper I'd read? A literature review of compositionality and neural networks, from the late 1980s (Fodor and Pylyshyn and responses), to today (Marcus, Lake and Baroni). Does this paper exist? Or would I need to create it? #AIDebate",2019-12-24 00:08:21,Tue Dec 24 00:08:21 +0000 2019,0,2,,#AIDebate,,,1247652517,0.0855013057589531,0.0003751023323275149,0.631973385810852,0.22572524845600128,0.005952098872512579,0.050472840666770935,True,-0.3,False,True
368,368,1209264278890565633,https://twitter.com/JesParent/status/1209264278890565633,,#aidebate Bengio on attention / indirection in deep learning pic.twitter.com/WzzGvuLX4e,2019-12-24 00:07:25,Tue Dec 24 00:07:25 +0000 2019,0,3,,#aidebate,,,929029531,0.0025199553929269314,0.0004206731973681599,0.02359832264482975,0.7568649649620056,0.004542205482721329,0.21205386519432068,True,0.0,True,False
369,369,1209264119947202560,https://twitter.com/artsci00/status/1209264119947202560,,"@GaryMarcus great nod to David Marr’s Computational theory and the three levels; computational, algorithmic, and implementational #AIDebate #AI #CognitiveScience",2019-12-24 00:06:47,Tue Dec 24 00:06:47 +0000 2019,3,7,@GaryMarcus,#AIDebate #AI #CognitiveScience,,,2983326473,0.04146847128868103,0.010963143780827522,0.42601490020751953,0.42562636733055115,0.01064032968133688,0.08528677374124527,True,0.8,False,True
370,370,1209263416168402944,https://twitter.com/batssiki/status/1209263416168402944,,I'm so excited that this feedback loop between neuroscience and AI is being established so publicly with the #AIDebate !,2019-12-24 00:04:00,Tue Dec 24 00:04:00 +0000 2019,0,1,,#AIDebate,,,906228771467870208,0.00038997712545096874,7.774555706419051e-05,0.018487168475985527,0.26392823457717896,0.0013813908444717526,0.7157354950904846,True,0.1875,False,False
371,371,1209262757968842753,https://twitter.com/danielhaehn/status/1209262757968842753,,Great start by @GaryMarcus #AIDebate,2019-12-24 00:01:23,Tue Dec 24 00:01:23 +0000 2019,0,2,@GaryMarcus,#AIDebate,,,463866998,0.002861104207113385,0.00120200973469764,0.15398439764976501,0.18356475234031677,0.002352305455133319,0.6560354232788086,True,0.8,False,True
372,372,1209262753623498752,https://twitter.com/JesParent/status/1209262753623498752,,#aidebate Yoshua Bengio on what Deep Learning really is pic.twitter.com/e9TIM87Znt,2019-12-24 00:01:22,Tue Dec 24 00:01:22 +0000 2019,0,1,,#aidebate,,,929029531,0.009932910092175007,0.0010843287454918027,0.07326702773571014,0.7959388494491577,0.038065262138843536,0.08171162009239197,True,0.1,True,False
373,373,1209262471267024896,https://twitter.com/aainaagarwal_/status/1209262471267024896,,Whose watching? #AIDebate https:// twitter.com/JesParent/stat us/1209260815154630658 …,2019-12-24 00:00:14,Tue Dec 24 00:00:14 +0000 2019,0,4,,#AIDebate,,https://twitter.com/JesParent/status/1209260815154630658,191634330,0.0033273163717240095,0.00044241143041290343,0.02260006219148636,0.24182477593421936,0.010177870281040668,0.7216275930404663,True,0.0,False,False
374,374,1209262395799023616,https://twitter.com/JesParent/status/1209262395799023616,,#aidebate : Bengio's first slide Main points on the future of AI and Deep Learning pic.twitter.com/vQwau7P7Bz,2019-12-23 23:59:56,Mon Dec 23 23:59:56 +0000 2019,3,4,,#aidebate,,,929029531,0.0024850708432495594,0.00011791905126301572,0.04818296805024147,0.9110297560691833,0.004603916313499212,0.03358035534620285,True,0.10416666666666666,True,False
375,375,1209262312181391360,https://twitter.com/rgblong/status/1209262312181391360,,"Since the #AIDebate is going to reference compositionality a lot, check out the SEP article: https:// plato.stanford.edu/entries/compos itionality/ …",2019-12-23 23:59:36,Mon Dec 23 23:59:36 +0000 2019,0,1,,#AIDebate,,https://plato.stanford.edu/entries/compositionality/,1247652517,0.028096146881580353,0.015646496787667274,0.4096330404281616,0.4996378421783447,0.010876805521547794,0.03610964119434357,True,0.0,False,False
376,376,1209262302584807425,https://twitter.com/ProfessorOge/status/1209262302584807425,,"The impact of David Marr’s framework still lives on, almost 40 years after his premature death, as we saw in @GaryMarcus opening statement. #AIDebate https:// en.m.wikipedia.org/wiki/David_Mar r_(neuroscientist) …",2019-12-23 23:59:34,Mon Dec 23 23:59:34 +0000 2019,5,21,@GaryMarcus,#AIDebate,,https://en.m.wikipedia.org/wiki/David_Marr_(neuroscientist),299125735,0.01247632410377264,0.042491812258958817,0.3701590895652771,0.09389679878950119,0.023587165400385857,0.45738881826400757,True,0.0,False,True
377,377,1209262208095535105,https://twitter.com/batssiki/status/1209262208095535105,,"@GaryMarcus summary: Bring symbolism back, build priors into networks, make efforts to identify where DCNNs and human brains diverge! #AIDebate",2019-12-23 23:59:12,Mon Dec 23 23:59:12 +0000 2019,1,1,@GaryMarcus,#AIDebate,,,906228771467870208,0.07896481454372406,0.4600260853767395,0.2982935905456543,0.15084896981716156,0.005076520144939423,0.0067900484427809715,True,0.0,False,True
378,378,1209261980411932677,https://twitter.com/MichaelPayton67/status/1209261980411932677,,"Awesome opening statement by @GaryMarcus for the #AIDebate : I think debates where there’s more agreement than disagreement are the best. More focus, more depth",2019-12-23 23:58:17,Mon Dec 23 23:58:17 +0000 2019,1,14,@GaryMarcus,#AIDebate,,,304578582,0.036694448441267014,0.010774323716759682,0.18057221174240112,0.629420816898346,0.04037512093782425,0.10216311365365982,True,1.0,False,True
379,379,1209261939496538113,https://twitter.com/AngeloDalli/status/1209261939496538113,,“Neural networks need to be integrated along symbolic processing systems... while the generalization performance goes up as the amount of innate knowledge goes up... Failure to extrapolate beyond training data is the biggest problem in #DeepLearning ” #AIDebate @GaryMarcus pic.twitter.com/s7xzN3bIDi,2019-12-23 23:58:08,Mon Dec 23 23:58:08 +0000 2019,14,30,@GaryMarcus,#DeepLearning #AIDebate,,,22894187,0.020072218030691147,0.0005513656651601195,0.4265215992927551,0.5447909235954285,0.004822827409952879,0.003241059836000204,True,-0.3166666666666667,False,True
380,380,1209261687964143616,https://twitter.com/UsmanSattarMD/status/1209261687964143616,,Great opening presentation by @GaryMarcus at #AIDebate Amazing to see how much Gary & Yoshua actually agree upon on in this debate (at least of late). Let's hear from Yoshua now,2019-12-23 23:57:08,Mon Dec 23 23:57:08 +0000 2019,3,14,@GaryMarcus,#AIDebate,,,320946636,0.026347002014517784,0.046334341168403625,0.08488389849662781,0.031786613166332245,0.01987898163497448,0.7907691597938538,True,0.16666666666666666,True,True
381,381,1209261416630247424,https://twitter.com/iandanforth/status/1209261416630247424,,@jeffclune career news via #AIDebate ?,2019-12-23 23:56:03,Mon Dec 23 23:56:03 +0000 2019,0,2,@jeffclune,#AIDebate,,,14596050,0.004372343886643648,0.004916534759104252,0.14597028493881226,0.19860723614692688,0.04479406774044037,0.6013395190238953,True,0.0,False,False
382,382,1209260959153426433,https://twitter.com/hameliknaoh/status/1209260959153426433,,The neural network watching the #AIDebate be like... pic.twitter.com/Dr0mqDTe10,2019-12-23 23:54:14,Mon Dec 23 23:54:14 +0000 2019,0,0,,#AIDebate,,,1150501570678800384,0.03097710572183132,0.01609482802450657,0.49561432003974915,0.09821411967277527,0.056489117443561554,0.30261051654815674,True,0.0,False,False
383,383,1209260815154630658,https://twitter.com/JesParent/status/1209260815154630658,,#aidebate : what kind of neural net is the brain? hybrid models and deep learning / bio. @GaryMarcus pic.twitter.com/6P9yiqOg2N,2019-12-23 23:53:39,Mon Dec 23 23:53:39 +0000 2019,3,20,@GaryMarcus,#aidebate,,,929029531,0.0021722919773310423,0.00019673959468491375,0.012614982202649117,0.9616510272026062,0.008924970403313637,0.014439993537962437,True,0.19999999999999998,False,True
384,384,1209260758762184705,https://twitter.com/tsp_thomas/status/1209260758762184705,,I think nobody disagrees that the marriage of DL and symbolic AI is a good direction. Maybe the question is how to do that and overcome the challenges #AIDebate,2019-12-23 23:53:26,Mon Dec 23 23:53:26 +0000 2019,1,18,,#AIDebate,,,35926248,0.13178297877311707,0.004994092974811792,0.7053524851799011,0.14667102694511414,0.006046799477189779,0.005152610596269369,True,0.7,False,False
385,385,1209259993389764608,https://twitter.com/raamana_/status/1209259993389764608,,“I’d like Yoshua to cite me a little bit ... “ makes me really sad to hear this from @GaryMarcus #AIDebate,2019-12-23 23:50:24,Mon Dec 23 23:50:24 +0000 2019,0,3,@GaryMarcus,#AIDebate,,,110940386,0.0010302714072167873,0.001210323185659945,0.011566294357180595,0.005039263516664505,0.9627702236175537,0.018383610993623734,True,-0.34375,True,True
386,386,1209259714758008832,https://twitter.com/rgblong/status/1209259714758008832,,"I think the thing I most want out of the #AIDebate is more specificity on what a ""hybrid system"" is supposed to be @GaryMarcus",2019-12-23 23:49:17,Mon Dec 23 23:49:17 +0000 2019,0,1,@GaryMarcus,#AIDebate,,,1247652517,0.005001180339604616,0.00035232576192356646,0.014561856165528297,0.2312999814748764,0.23023037612438202,0.5185542702674866,True,0.0,False,True
387,387,1209258906456907776,https://twitter.com/JesParent/status/1209258906456907776,,#aidebate @GaryMarcus academic conclusions on AI / cognitive science and limits of deep learning. pic.twitter.com/ygP3wH9gbl,2019-12-23 23:46:04,Mon Dec 23 23:46:04 +0000 2019,0,4,@GaryMarcus,#aidebate,,,929029531,0.0031777184922248125,0.000411000510212034,0.07846985757350922,0.8785631060600281,0.009648947976529598,0.029729384928941727,True,0.0,False,True
388,388,1209258401835806720,https://twitter.com/JazBerri/status/1209258401835806720,,"Live #AI Debate happening now. @GaryMarcus v. Yoshua Bengio, on the best way to move forward in the AI space. ""We're not out for blood, but rather in search for truth."" #AIDebate pic.twitter.com/enSRoIwgnb",2019-12-23 23:44:04,Mon Dec 23 23:44:04 +0000 2019,0,5,@GaryMarcus,#AI #AIDebate,,,146304997,0.45003941655158997,0.44650280475616455,0.008505207486450672,0.06042897701263428,0.024383321404457092,0.010140280239284039,True,0.5681818181818181,True,True
389,389,1209258343619059712,https://twitter.com/JesParent/status/1209258343619059712,,#aidebate @GaryMarcus on the algebraic mind pic.twitter.com/3vdgZOxSGO,2019-12-23 23:43:50,Mon Dec 23 23:43:50 +0000 2019,0,1,@GaryMarcus,#aidebate,,,929029531,0.025292813777923584,0.00802074745297432,0.25222140550613403,0.4735816717147827,0.03277040645480156,0.2081129401922226,True,0.0,False,True
390,390,1209258269543424000,https://twitter.com/rgblong/status/1209258269543424000,,Here's a link to the #AIDebate https://www. eventbrite.ca/e/debate-yoshu a-bengio-gary-marcus-live-streaming-tickets-81620778947 …,2019-12-23 23:43:33,Mon Dec 23 23:43:33 +0000 2019,0,1,,#AIDebate,,https://www.eventbrite.ca/e/debate-yoshua-bengio-gary-marcus-live-streaming-tickets-81620778947,1247652517,0.00880879070609808,0.0013449086109176278,0.023692313581705093,0.8058001399040222,0.04963982105255127,0.11071404069662094,True,0.0,False,False
391,391,1209258022234546176,https://twitter.com/surangasms01/status/1209258022234546176,,Watching #AIDebate,2019-12-23 23:42:34,Mon Dec 23 23:42:34 +0000 2019,0,0,,#AIDebate,,,124669129,0.0021280308719724417,0.0012549038510769606,0.244057759642601,0.4208241105079651,0.02556603215634823,0.30616918206214905,False,0.0,False,False
392,392,1209257487892930561,https://twitter.com/batssiki/status/1209257487892930561,,I have the sense that the case for more work in the domain of unsupervised learning is going to be made several times in this #AIDebate !,2019-12-23 23:40:26,Mon Dec 23 23:40:26 +0000 2019,0,2,,#AIDebate,,,906228771467870208,3.071778337471187e-05,4.309572148031293e-07,0.0017033476615324616,0.9982334971427917,1.00132592706359e-05,2.2008853193256073e-05,True,0.0,False,False
393,393,1209257001160560641,https://twitter.com/artsci00/status/1209257001160560641,,Don’t miss out on the #AIDebate of the decade with leaders Yoshua Bengio and @GaryMarcus streaming live! Grabbing my popcorn https://www. eventbrite.ca/e/debate-yoshu a-bengio-gary-marcus-tickets-79079020479?ref=eios …,2019-12-23 23:38:30,Mon Dec 23 23:38:30 +0000 2019,0,2,@GaryMarcus,#AIDebate,,https://www.eventbrite.ca/e/debate-yoshua-bengio-gary-marcus-tickets-79079020479?ref=eios,2983326473,0.008804034441709518,0.0021530406083911657,0.2500481605529785,0.7365790009498596,0.0013800276210531592,0.0010357159189879894,True,0.13636363636363635,True,True
394,394,1209256963818872832,https://twitter.com/JesParent/status/1209256963818872832,,"#aidebate @GaryMarcus first slide, cognitive science and AI pic.twitter.com/12oY5tlO7X",2019-12-23 23:38:21,Mon Dec 23 23:38:21 +0000 2019,0,3,@GaryMarcus,#aidebate,,,929029531,0.0031221637036651373,0.0006437255069613457,0.038270946592092514,0.7744951844215393,0.0168446134775877,0.16662336885929108,True,0.25,False,True
395,395,1209256866171236352,https://twitter.com/mfi82/status/1209256866171236352,,"If you are interested in #AI , consider following this discussion - it's bound to be interesting :) #AIDebate https:// twitter.com/GaryMarcus/sta tus/1209254078087409665 …",2019-12-23 23:37:58,Mon Dec 23 23:37:58 +0000 2019,0,2,,#AI #AIDebate,,https://twitter.com/GaryMarcus/status/1209254078087409665,19667527,0.018202463164925575,0.007266019470989704,0.34416458010673523,0.5726351141929626,0.002991919871419668,0.05473988130688667,True,0.25,False,True
396,396,1209256760256667648,https://twitter.com/KrishnaswamyLab/status/1209256760256667648,,"Taking a break from holiday chaos to watch some AI chaos, #AIDebate between Bengio and @GaryMarcus at @MILAMontreal ! pic.twitter.com/VwPbw7fwjl – bei Mila",2019-12-23 23:37:33,Mon Dec 23 23:37:33 +0000 2019,1,5,@GaryMarcus @MILAMontreal,#AIDebate,,,835623319097454598,0.0027334007900208235,0.0002442767727188766,0.02561410330235958,0.3813004493713379,0.008947262540459633,0.5811604857444763,True,0.0,True,True
397,397,1209256652815224832,https://twitter.com/_ivana__anavi_/status/1209256652815224832,,Guess what time it is? #AIDebate pic.twitter.com/NlK9j1AZJi,2019-12-23 23:37:07,Mon Dec 23 23:37:07 +0000 2019,0,5,,#AIDebate,,,2303998730,0.0007644984871149063,0.0010339251020923257,0.011387252248823643,0.005586708430200815,0.00307165808044374,0.9781559705734253,True,0.0,False,False
398,398,1209256436292698113,https://twitter.com/swarnasras/status/1209256436292698113,,What would or should the landscape for AI look like going into the next decade? Boundaries that would stay and fade away. #AIDebate #questions @GaryMarcus @Montreal_AI,2019-12-23 23:36:15,Mon Dec 23 23:36:15 +0000 2019,0,0,@GaryMarcus @Montreal_AI,#AIDebate #questions,,,14659469,0.12474406510591507,0.0018980179447680712,0.28729671239852905,0.4106837511062622,0.1185278668999672,0.05684960260987282,True,0.0,False,True
399,399,1209256413798764549,https://twitter.com/ProfessorOge/status/1209256413798764549,,#AIDebate : opening statement by @GaryMarcus starting now,2019-12-23 23:36:10,Mon Dec 23 23:36:10 +0000 2019,0,0,@GaryMarcus,#AIDebate,,,299125735,0.01888757012784481,0.0027894796803593636,0.372503399848938,0.22122398018836975,0.09905637055635452,0.2855392098426819,True,0.0,False,True
400,400,1209256162820083713,https://twitter.com/JesParent/status/1209256162820083713,,#AIDebate live streaming now! (Lol AI coming before A/V) @Montreal_AI @GaryMarcus Yoshua Bengio https://www. facebook.com/MontrealAI/vid eos/498403850881660/?v=498403850881660 …,2019-12-23 23:35:10,Mon Dec 23 23:35:10 +0000 2019,0,0,@Montreal_AI @GaryMarcus,#AIDebate,,https://www.facebook.com/MontrealAI/videos/498403850881660/?v=498403850881660,929029531,0.014991272240877151,0.00029545926372520626,0.1076747328042984,0.8563759922981262,0.0029332777485251427,0.017729289829730988,True,0.4681818181818182,True,True
401,401,1209256109556555777,https://twitter.com/batssiki/status/1209256109556555777,,"Opening: ""This event is a Christmas gift from @MILAMontreal to the international AI community!"" #AIDebate",2019-12-23 23:34:58,Mon Dec 23 23:34:58 +0000 2019,0,0,@MILAMontreal,#AIDebate,,,906228771467870208,2.9699198421440087e-05,1.1651100066956133e-05,0.0009069188963621855,0.01981249265372753,0.0001496685144957155,0.9790895581245422,True,0.0,False,False
402,402,1209256000294998016,https://twitter.com/DeReeberg/status/1209256000294998016,,Cheering for the knowledge #AIDebate,2019-12-23 23:34:32,Mon Dec 23 23:34:32 +0000 2019,0,1,,#AIDebate,,,2972067297,0.003899479517713189,0.0005070114275440574,0.1307038515806198,0.48546963930130005,0.00899260863661766,0.3704274296760559,True,0.0,False,False
403,403,1209255742068469766,https://twitter.com/gigasquid/status/1209255742068469766,,Agenda looks great #AIDebate pic.twitter.com/wNBf3LbHAl,2019-12-23 23:33:30,Mon Dec 23 23:33:30 +0000 2019,1,3,,#AIDebate,,,115557940,0.010373972356319427,0.004708739463239908,0.06025272235274315,0.269244521856308,0.08246295154094696,0.5729570984840393,True,0.8,False,False
